anime_id,name,genre,type,episodes,ave_rating,members,all_content
27969,Hana to Alice: Satsujin Jiken,"Drama, Mystery, Slice of Life",Movie,1,7,9766,drama mystery slice of life movie 7
7337,"Hetalia Axis Powers Movie: Paint it, White","Comedy, Historical, Parody",Movie,1,7,36986,comedy historical parody movie 7
12729,High School DxD OVA,"Comedy, Demons, Ecchi, Romance, School",OVA,2,7,91154,comedy demons ecchi romance school ova 7
20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,12,7,164510,action adventure comedy fantasy romance shounen tv 7
666,JoJo no Kimyou na Bouken,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,6,7,24523,adventure drama fantasy horror shounen supernatural vampire ova 7
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, School, Shounen, Sports",Special,1,7,8011,comedy school shounen sports special 7
633,Legend of Basara,"Adventure, Drama, Romance, Shoujo",TV,13,7,6033,adventure drama romance shoujo tv 7
1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action, Adventure, Comedy, Fantasy",TV,50,7,1370,action adventure comedy fantasy tv 7
1439,Lupin III: Walther P-38,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7,3134,action adventure comedy mystery shounen special 7
10050,Macross F Music Clip Shuu: Nyankuri,Music,Music,1,7,3010,music music 7
1064,Mazinkaiser,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,7,7,4681,adventure comedy mecha scifi shounen ova 7
2488,Mei to Koneko Bus,"Adventure, Fantasy",Special,1,7,7714,adventure fantasy special 7
14575,Minami-ke Omatase,"Comedy, Slice of Life",OVA,1,7,15050,comedy slice of life ova 7
84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,13,7,20238,adventure drama mecha military scifi space ova 7
17505,Mushibugyou,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",TV,26,7,40155,action fantasy historical martial arts samurai shounen super power tv 7
1655,Nerima Daikon Brothers,"Comedy, Music",TV,12,7,5374,comedy music tv 7
23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo",TV,12,7,145439,comedy romance school shoujo tv 7
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,"Kids, Magic, Shoujo",Movie,1,7,1570,kids magic shoujo movie 7
815,"Prince of Tennis: The Two Samurai, The First Game","Action, Shounen, Sports",Movie,1,7,14249,action shounen sports movie 7
17137,Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou,"Adventure, Drama, Fantasy, Shoujo",OVA,1,7,1313,adventure drama fantasy shoujo ova 7
7662,Shinrei Tantei Yakumo,"Horror, Mystery, Shoujo, Supernatural",TV,13,7,78952,horror mystery shoujo supernatural tv 7
2942,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",TV,13,7,17360,comedy slice of life tv 7
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7,8750,comedy drama school shounen slice of life sports movie 7
1170,Slayers Special,"Adventure, Comedy, Fantasy, Magic, Shounen, Supernatural",OVA,3,7,12820,adventure comedy fantasy magic shounen supernatural ova 7
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,13,7,3499,action adventure drama scifi seinen space ova 7
4884,Tales of the Abyss,"Adventure, Drama, Fantasy",TV,26,7,74901,adventure drama fantasy tv 7
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",Special,1,7,24618,action adventure comedy mecha scifi special 7
20977,Tonari no Seki-kun OVA,"Comedy, School, Seinen",OVA,1,7,20774,comedy school seinen ova 7
5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,7,6581,action comedy drama military romance special 7
1744,Wagamama☆Fairy Mirumo de Pon!,"Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo",TV,172,7,8713,adventure comedy drama fantasy kids magic romance school shoujo tv 7
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3,7,22065,action comedy magic shounen super power supernatural ova 7
878,Zegapain,"Action, Mecha, Romance, Sci-Fi",TV,26,7,20644,action mecha romance scifi tv 7
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",TV,51,7,25876,action comedy shounen supernatural tv 7
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"Romance, School",Movie,1,7,35058,romance school movie 7
4970,Afro Samurai: Resurrection,"Action, Adventure, Samurai",Movie,1,7,51064,action adventure samurai movie 7
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,1,7,20410,comedy movie 7
4138,Chiisana Pengin: Lolo no Bouken,"Adventure, Drama, Fantasy, Kids, Slice of Life",OVA,3,7,1459,adventure drama fantasy kids slice of life ova 7
5593,Dogs: Bullets &amp; Carnage,"Action, Seinen",OVA,4,7,44826,action seinen ova 7
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7,1272,adventure comedy fantasy kids shounen movie 7
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7,1204,adventure fantasy kids scifi shounen movie 7
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",OVA,1,7,48041,action adventure drama fantasy scifi ova 7
32696,Fukigen na Mononokean,"Comedy, Supernatural",TV,13,7,44786,comedy supernatural tv 7
551,Grappler Baki: Saidai Tournament-hen,"Action, Martial Arts, Shounen, Sports",TV,24,7,13584,action martial arts shounen sports tv 7
32648,Handa-kun,"Comedy, Shounen, Slice of Life",TV,12,7,69621,comedy shounen slice of life tv 7
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,7,201735,comedy harem romance school seinen supernatural tv 7
8074,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,7,535892,action ecchi horror supernatural tv 7
6064,Higurashi no Naku Koro ni Kai Specials,"Comedy, Parody",Special,24,7,28216,comedy parody special 7
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi, Space, Super Power",TV,24,7,17463,action drama scifi space super power tv 7
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,"Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen",OVA,1,7,5091,action adventure ecchi fantasy magic school shounen ova 7
1972,Meitantei Holmes,"Adventure, Comedy, Mystery",TV,26,7,3985,adventure comedy mystery tv 7
5273,Miracle Giants Doumu-kun,Sports,TV,49,7,680,sports tv 7
1288,Mobile Police Patlabor,"Comedy, Mecha, Police, Sci-Fi",OVA,7,7,8516,comedy mecha police scifi ova 7
2269,Mobile Suit Gundam Seed Special Edition,"Action, Mecha, Military, Sci-Fi, Space",Special,3,7,7118,action mecha military scifi space special 7
601,Nekojiru-sou,"Comedy, Dementia, Psychological",OVA,1,7,34568,comedy dementia psychological ova 7
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7,33028,adventure comedy fantasy shounen movie 7
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7,78876,adventure comedy drama fantasy kids movie 7
10862,Prince of Tennis: Pairpuri,"Comedy, Drama, Shounen, Sports",Special,8,7,3315,comedy drama shounen sports special 7
710,Rec,"Comedy, Drama, Romance",TV,9,7,68951,comedy drama romance tv 7
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai",Special,1,7,4527,action adventure comedy historical romance samurai special 7
20709,Sabagebu!,"Action, Comedy, Military, Shoujo",TV,12,7,67306,action comedy military shoujo tv 7
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",TV,13,7,25750,action music scifi tv 7
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",TV,13,7,17466,action music scifi tv 7
1815,Shakugan no Shana Movie,"Action, Fantasy, Supernatural",Movie,1,7,43962,action fantasy supernatural movie 7
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",Movie,1,7,2123,fantasy kids magic shoujo movie 7
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"Action, Drama, Mecha, Military, Sci-Fi",Movie,1,7,8266,action drama mecha military scifi movie 7
198,Speed Grapher,"Action, Mystery, Super Power",TV,24,7,64627,action mystery super power tv 7
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi",OVA,2,7,20151,action adventure mecha scifi ova 7
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,"Comedy, Harem, Music, Romance, School, Shoujo",Special,1,7,13903,comedy harem music romance school shoujo special 7
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports",Special,1,7,855,action comedy drama martial arts slice of life sports special 7
9611,Aa! Megami-sama! (2011),"Comedy, Magic, Romance, Seinen, Supernatural",OVA,3,7,12872,comedy magic romance seinen supernatural ova 7
50,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",TV,24,7,96694,comedy magic romance seinen supernatural tv 7
31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",TV,12,7,40481,comedy school shounen slice of life tv 7
2986,Bamboo Blade,"Comedy, School, Seinen, Sports",TV,26,7,61649,comedy school seinen sports tv 7
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7,12317,magic romance shoujo special 7
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Drama,Special,4,7,3174,drama special 7
1614,Captain Tsubasa: Road to 2002,"Action, Shounen, Sports",TV,52,7,19746,action shounen sports tv 7
15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",TV,12,7,50019,action comedy mystery shounen supernatural tv 7
5684,Fresh Precure!,"Action, Comedy, Fantasy, Magic, Shoujo, Slice of Life",TV,50,7,7004,action comedy fantasy magic shoujo slice of life tv 7
908,Fullmetal Alchemist: Premium Collection,"Comedy, Fantasy, Shounen",OVA,3,7,44313,comedy fantasy shounen ova 7
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",TV,51,7,5074,comedy magic shoujo tv 7
15863,Ginga Kikoutai Majestic Prince,"Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,7,35196,action mecha school scifi seinen space tv 7
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,51,7,56353,adventure comedy fantasy romance shounen tv 7
18835,Hakuouki Reimeiroku Tokuten Disc,"Action, Josei, Supernatural",OVA,2,7,2178,action josei supernatural ova 7
6574,Hanamaru Youchien,"Comedy, Seinen, Slice of Life",TV,12,7,40243,comedy seinen slice of life tv 7
5150,Hatsukoi Limited,"Comedy, Romance, School, Shounen",TV,12,7,54796,comedy romance school shounen tv 7
30300,"High School DxD New: Oppai, Tsutsumimasu!","Comedy, Demons, Ecchi, Romance, School",OVA,1,7,41436,comedy demons ecchi romance school ova 7
714,High School! Kimengumi,"Comedy, Parody, Romance, School, Shounen",TV,86,7,1316,comedy parody romance school shounen tv 7
2336,Hikaru no Go: New Year Special,"Comedy, Game, Shounen, Supernatural",Special,1,7,7418,comedy game shounen supernatural special 7
4312,Hokuto no Ken: Toki-den,"Action, Martial Arts",OVA,1,7,3662,action martial arts ova 7
13261,Inazuma Eleven Go: Chrono Stone,"Shounen, Sports, Super Power",TV,51,7,11939,shounen sports super power tv 7
2407,Keroro Gunsou Movie 1,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,7,3606,comedy kids scifi shounen movie 7
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",TV,26,7,16764,comedy drama romance shounen tv 7
330,Midori no Hibi,"Comedy, Drama, Ecchi, Romance, Shounen",TV,13,7,87938,comedy drama ecchi romance shounen tv 7
6712,Natsu no Arashi! Akinaichuu,"Comedy, Romance, Supernatural",TV,13,7,12088,comedy romance supernatural tv 7
28299,Ookami Shoujo to Kuro Ouji OVA,"Comedy, Romance, School, Shoujo",OVA,1,7,19592,comedy romance school shoujo ova 7
17875,Papa no Iukoto wo Kikinasai! OVA,"Comedy, Romance, Slice of Life",OVA,2,7,19904,comedy romance slice of life ova 7
3292,Potemayo Specials,"Comedy, School, Seinen",Special,6,7,2975,comedy school seinen special 7
168,s.CRY.ed,"Action, Adventure, Drama, Sci-Fi, Super Power",TV,26,7,52784,action adventure drama scifi super power tv 7
573,Saber Marionette J,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",TV,25,7,17561,action adventure comedy drama harem martial arts mecha romance scifi shounen tv 7
6153,Saint Seiya: Soushuuhen,"Adventure, Fantasy, Sci-Fi, Shounen",Special,1,7,4031,adventure fantasy scifi shounen special 7
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi, Space",Movie,1,7,4199,adventure drama scifi space movie 7
5034,Shikabane Hime: Kuro,"Action, Horror",TV,12,7,46709,action horror tv 7
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama, Mystery, Sci-Fi",TV,42,7,1805,drama mystery scifi tv 7
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",TV,43,7,1501,drama shoujo slice of life tv 7
33969,Shuangsheng Lingtan,"Mystery, Psychological",ONA,20,7,1227,mystery psychological ona 7
565,Steamboy,"Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1,7,40812,action adventure drama historical military scifi movie 7
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy,ONA,4,7,34426,comedy ona 7
855,Strawberry Panic,"Drama, Romance, School, Shoujo Ai",TV,26,7,72790,drama romance school shoujo ai tv 7
5832,Tiger Mask Nisei,"Action, Drama, Sports",TV,33,7,2225,action drama sports tv 7
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Movie,1,7,2210,fantasy kids magic romance shoujo super power movie 7
33302,Yowamushi Pedal: Spare Bike,"Comedy, Drama, Shounen, Sports",Movie,1,7,4009,comedy drama shounen sports movie 7
15911,Yuyushiki,"Comedy, School, Seinen, Slice of Life",TV,12,7,50351,comedy school seinen slice of life tv 7
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",TV,26,7,16381,adventure comedy mecha scifi shounen sports tv 7
10479,Beelzebub Specials,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,16,7,9834,action comedy demons school shounen supernatural special 7
8756,Bishoujo Senshi Sailor Moon Memorial,"Demons, Magic, Romance, Shoujo",OVA,5,7,7981,demons magic romance shoujo ova 7
20787,Black Bullet,"Action, Mystery, Sci-Fi, Seinen",TV,13,7,320267,action mystery scifi seinen tv 7
1450,Brigadoon: Marin to Melan,"Adventure, Comedy, Drama, Mecha, Sci-Fi",TV,26,7,5636,adventure comedy drama mecha scifi tv 7
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",TV,11,7,156853,action mystery super power thriller tv 7
2649,Doraemon: Obaachan no Omoide,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7,835,comedy fantasy kids scifi shounen movie 7
117,El Hazard: The Magnificent World,"Adventure, Comedy, Fantasy, Romance",OVA,7,7,10130,adventure comedy fantasy romance ova 7
1250,Erementar Gerad,"Adventure, Comedy, Fantasy, Magic, Romance, Super Power",TV,26,7,63193,adventure comedy fantasy magic romance super power tv 7
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,7,26382,action fantasy magic shounen supernatural special 7
653,Galaxy Angel 3,"Comedy, Sci-Fi",TV,26,7,6244,comedy scifi tv 7
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"Action, Comedy, Harem, Parody, Romance",OVA,1,7,26587,action comedy harem parody romance ova 7
191,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,7,45137,comedy romance slice of life special 7
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",TV,12,7,164445,adventure demons fantasy historical romance tv 7
20221,Minami-ke Natsuyasumi,"Comedy, Slice of Life",OVA,1,7,9580,comedy slice of life ova 7
3655,Nabari no Ou,"Action, Comedy, Drama, Fantasy, Shounen, Supernatural",TV,26,7,107384,action comedy drama fantasy shounen supernatural tv 7
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7,86942,action comedy ecchi scifi super power tv 7
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7,35357,action adventure comedy fantasy shounen super power movie 7
2107,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen",Movie,1,7,31909,action adventure fantasy shounen movie 7
1094,One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7,19649,action adventure comedy fantasy shounen super power special 7
238,Rekka no Honoo,"Action, Adventure, Martial Arts, Shounen, Super Power",TV,42,7,35258,action adventure martial arts shounen super power tv 7
18041,Rozen Maiden (2013),"Action, Comedy, Drama, Magic, Seinen",TV,13,7,46117,action comedy drama magic seinen tv 7
3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",OVA,12,7,2861,mecha military scifi space ova 7
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7,11882,action drama mecha military scifi tv 7
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",TV,24,7,231387,action ecchi fantasy harem school shounen supernatural vampire tv 7
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,2,7,29176,action ecchi fantasy school shounen supernatural vampire ova 7
33558,Tales of Zestiria the X: Saiyaku no Jidai,"Action, Fantasy",Special,1,7,26647,action fantasy special 7
13333,Tari Tari,"Music, School, Slice of Life",TV,13,7,80960,music school slice of life tv 7
8022,Tegamibachi Gakuen,Comedy,Special,25,7,6649,comedy special 7
27,Trinity Blood,"Action, Supernatural, Vampire",TV,24,7,113791,action supernatural vampire tv 7
3791,Air Gear Special,"Shounen, Sports",Special,1,7,33597,shounen sports special 7
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7,59755,action demons fantasy shounen supernatural special 7
22433,Break Blade,"Action, Fantasy, Mecha, Military, Shounen",TV,12,7,46601,action fantasy mecha military shounen tv 7
485,Damekko Doubutsu,Comedy,TV,26,7,8024,comedy tv 7
2512,Detective Conan OVA 02: 16 Suspects,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7,8548,adventure comedy mystery police shounen ova 7
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7,1189,adventure fantasy kids scifi shounen movie 7
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",Movie,1,7,1034,adventure comedy fantasy kids movie 7
6401,ef: A Tale of Melodies. - Prologue,Music,Special,1,7,13745,music special 7
